               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,             0.03593,            0.030644,                   0,             0.93108,             0.87228,             0.91335,             0.34474,            0.027903,             0.01065,                   0,           0.0063467,           0.0063467,           0.0063467
                 139,            0.035789,            0.030685,                   0,             0.92513,             0.83956,             0.89483,             0.33947,            0.027949,            0.010893,                   0,             0.00632,             0.00632,             0.00632
                 140,            0.035629,            0.030178,                   0,             0.92683,             0.85369,             0.90447,             0.34647,            0.027744,            0.010807,                   0,           0.0062933,           0.0062933,           0.0062933
                 141,            0.035987,            0.030764,                   0,             0.91949,             0.84083,             0.89322,             0.33548,            0.028112,             0.01092,                   0,           0.0062667,           0.0062667,           0.0062667
                 142,            0.036003,            0.030989,                   0,             0.91996,             0.83249,             0.89192,             0.33334,            0.028228,            0.010981,                   0,             0.00624,             0.00624,             0.00624
                 143,            0.035839,            0.030134,                   0,             0.91299,             0.84083,             0.88561,             0.33183,            0.028175,            0.010981,                   0,           0.0062133,           0.0062133,           0.0062133
                 144,            0.036008,            0.031037,                   0,             0.92256,             0.85086,              0.9008,             0.34047,               0.028,             0.01079,                   0,           0.0061867,           0.0061867,           0.0061867
                 145,            0.035466,            0.029154,                   0,             0.92193,             0.84855,             0.89963,             0.34206,            0.027942,            0.010813,                   0,             0.00616,             0.00616,             0.00616
                 146,            0.036116,            0.030746,                   0,             0.92175,             0.84295,             0.89951,             0.34104,            0.028027,            0.010906,                   0,           0.0061333,           0.0061333,           0.0061333
                 147,            0.035695,            0.030577,                   0,             0.92802,             0.84805,             0.90404,              0.3464,            0.027858,            0.010923,                   0,           0.0061067,           0.0061067,           0.0061067
                 148,            0.035678,            0.030562,                   0,                0.92,             0.84127,             0.89416,             0.33656,            0.028122,            0.011028,                   0,             0.00608,             0.00608,             0.00608
                 149,            0.035603,            0.030519,                   0,             0.91914,              0.8349,             0.88786,             0.32973,            0.028299,            0.011036,                   0,           0.0060533,           0.0060533,           0.0060533
                 150,              0.0358,            0.030566,                   0,             0.91958,             0.83692,              0.8894,             0.33652,            0.028145,            0.011086,                   0,           0.0060267,           0.0060267,           0.0060267
                 151,            0.035854,            0.030653,                   0,              0.9203,             0.84198,             0.89316,             0.33771,            0.027985,            0.010893,                   0,               0.006,               0.006,               0.006
                 152,            0.035628,            0.030955,                   0,             0.92433,             0.83967,             0.89826,             0.34532,            0.027864,            0.011059,                   0,           0.0059733,           0.0059733,           0.0059733
                 153,            0.035682,            0.030011,                   0,             0.92897,             0.84141,             0.90052,             0.34422,            0.027932,            0.010972,                   0,           0.0059467,           0.0059467,           0.0059467
                 154,            0.035162,             0.02958,                   0,             0.91948,             0.84521,             0.89338,             0.33428,            0.028124,            0.010857,                   0,             0.00592,             0.00592,             0.00592
                 155,            0.035343,            0.030419,                   0,              0.9218,             0.84806,             0.89562,             0.33714,            0.028138,            0.010901,                   0,           0.0058933,           0.0058933,           0.0058933
                 156,            0.035453,            0.030396,                   0,             0.91902,             0.84498,             0.89968,             0.34514,            0.027937,            0.010919,                   0,           0.0058667,           0.0058667,           0.0058667
                 157,            0.035742,            0.030682,                   0,             0.92132,             0.84748,             0.89822,             0.33687,            0.028029,            0.010826,                   0,             0.00584,             0.00584,             0.00584
                 158,            0.035098,            0.029907,                   0,             0.92347,             0.84589,             0.89936,             0.34033,            0.028038,            0.010814,                   0,           0.0058133,           0.0058133,           0.0058133
                 159,            0.035619,            0.029772,                   0,             0.91945,             0.84054,             0.89457,              0.3376,            0.028087,            0.010999,                   0,           0.0057867,           0.0057867,           0.0057867
                 160,            0.035416,            0.029535,                   0,             0.91042,             0.82753,             0.87853,             0.32703,            0.028437,            0.011116,                   0,             0.00576,             0.00576,             0.00576
                 161,            0.035997,            0.031187,                   0,             0.92291,             0.84271,             0.89508,             0.34224,             0.02806,            0.010845,                   0,           0.0057333,           0.0057333,           0.0057333
                 162,            0.035679,            0.030655,                   0,             0.92029,             0.84288,              0.8951,             0.34027,            0.028093,            0.010894,                   0,           0.0057067,           0.0057067,           0.0057067
                 163,             0.03539,            0.029933,                   0,             0.91984,             0.84105,             0.89384,             0.34067,            0.028007,            0.010912,                   0,             0.00568,             0.00568,             0.00568
                 164,            0.035484,            0.030263,                   0,             0.92227,             0.85253,             0.89953,             0.34022,             0.02797,            0.010853,                   0,           0.0056533,           0.0056533,           0.0056533
                 165,            0.035831,            0.029998,                   0,               0.922,             0.82711,             0.88865,             0.33849,            0.028097,            0.011113,                   0,           0.0056267,           0.0056267,           0.0056267
                 166,            0.035813,            0.030411,                   0,             0.92042,             0.83129,             0.89152,             0.34136,             0.02804,            0.011048,                   0,              0.0056,              0.0056,              0.0056
                 167,            0.035423,            0.029246,                   0,             0.92481,             0.85008,              0.9002,             0.34527,            0.027839,            0.010844,                   0,           0.0055733,           0.0055733,           0.0055733
                 168,            0.035583,            0.030294,                   0,             0.92809,             0.84147,             0.89697,             0.34083,            0.028004,            0.010924,                   0,           0.0055467,           0.0055467,           0.0055467
                 169,            0.035489,            0.031033,                   0,              0.9197,             0.84285,             0.89262,             0.33582,            0.028036,            0.010894,                   0,             0.00552,             0.00552,             0.00552
                 170,            0.035609,            0.030375,                   0,             0.92256,              0.8388,              0.8939,             0.33566,            0.028095,            0.011027,                   0,           0.0054933,           0.0054933,           0.0054933
                 171,            0.035517,            0.030171,                   0,              0.9189,             0.82727,             0.88533,             0.33488,            0.028176,            0.011086,                   0,           0.0054667,           0.0054667,           0.0054667
                 172,            0.035239,            0.030543,                   0,             0.92578,             0.84054,             0.90056,             0.34463,            0.027902,            0.010982,                   0,             0.00544,             0.00544,             0.00544
                 173,            0.035812,            0.030183,                   0,             0.92507,             0.84054,             0.89709,             0.33929,            0.027993,            0.010943,                   0,           0.0054133,           0.0054133,           0.0054133
                 174,            0.035473,             0.02979,                   0,             0.92702,             0.85037,              0.9114,             0.34185,            0.027911,            0.010917,                   0,           0.0053867,           0.0053867,           0.0053867
                 175,            0.035567,            0.030457,                   0,             0.93316,             0.84242,             0.90296,             0.35734,            0.027827,            0.011087,                   0,             0.00536,             0.00536,             0.00536
                 176,            0.035375,             0.02962,                   0,             0.93852,             0.87561,             0.91878,             0.36235,            0.027847,            0.011067,                   0,           0.0053333,           0.0053333,           0.0053333
                 177,            0.035551,             0.03088,                   0,             0.92389,             0.85118,             0.90089,             0.34235,            0.027938,            0.010899,                   0,           0.0053067,           0.0053067,           0.0053067
                 178,            0.035274,            0.030194,                   0,             0.92607,             0.84394,             0.90022,             0.34251,             0.02795,            0.011006,                   0,             0.00528,             0.00528,             0.00528
                 179,            0.035421,            0.030133,                   0,             0.92198,             0.84328,             0.89835,             0.33985,            0.028078,            0.011028,                   0,           0.0052533,           0.0052533,           0.0052533
                 180,            0.035572,            0.030315,                   0,             0.92533,             0.84112,             0.89695,             0.33792,            0.028099,            0.010977,                   0,           0.0052267,           0.0052267,           0.0052267
                 181,            0.035343,            0.030288,                   0,             0.92618,             0.85037,             0.90091,             0.34075,            0.027972,             0.01092,                   0,              0.0052,              0.0052,              0.0052
                 182,            0.035251,            0.029208,                   0,             0.92469,             0.84589,             0.90009,             0.34377,            0.027906,            0.010994,                   0,           0.0051733,           0.0051733,           0.0051733
                 183,             0.03562,            0.030349,                   0,             0.92666,             0.84762,             0.90185,               0.345,            0.027958,            0.011042,                   0,           0.0051467,           0.0051467,           0.0051467
                 184,            0.035562,            0.030468,                   0,             0.92529,             0.84545,             0.90146,             0.34205,            0.028019,               0.011,                   0,             0.00512,             0.00512,             0.00512
                 185,            0.035359,            0.029567,                   0,             0.92187,             0.84357,             0.89273,             0.33532,            0.028222,            0.010943,                   0,           0.0050933,           0.0050933,           0.0050933
                 186,            0.034931,            0.028964,                   0,             0.93638,             0.85002,             0.91371,             0.36324,            0.027921,             0.01095,                   0,           0.0050667,           0.0050667,           0.0050667
                 187,            0.035043,            0.029898,                   0,             0.91902,             0.83606,             0.88935,             0.33131,            0.028261,            0.011039,                   0,             0.00504,             0.00504,             0.00504
                 188,            0.035356,            0.029914,                   0,             0.92147,             0.84545,             0.89081,             0.33431,            0.028182,            0.011006,                   0,           0.0050133,           0.0050133,           0.0050133
                 189,             0.03511,            0.029252,                   0,              0.9211,             0.84141,             0.88931,             0.33507,            0.028176,            0.011023,                   0,           0.0049867,           0.0049867,           0.0049867
                 190,             0.03512,            0.030033,                   0,             0.92418,             0.84141,             0.89164,              0.3364,            0.028042,            0.011022,                   0,             0.00496,             0.00496,             0.00496
                 191,            0.035191,            0.029323,                   0,             0.92422,             0.83576,             0.88798,             0.33517,            0.028073,            0.011184,                   0,           0.0049333,           0.0049333,           0.0049333
                 192,            0.035365,            0.029848,                   0,             0.92332,             0.84603,             0.89784,             0.34314,            0.027979,            0.010976,                   0,           0.0049067,           0.0049067,           0.0049067
                 193,             0.03561,            0.030167,                   0,             0.92758,             0.84372,             0.89974,              0.3434,            0.027973,            0.010988,                   0,             0.00488,             0.00488,             0.00488
                 194,            0.035697,            0.031031,                   0,             0.92733,             0.83837,             0.89835,              0.3424,             0.02806,            0.011024,                   0,           0.0048533,           0.0048533,           0.0048533
                 195,            0.035038,             0.03013,                   0,             0.92618,             0.84342,             0.89949,             0.34497,            0.027887,            0.011076,                   0,           0.0048267,           0.0048267,           0.0048267
                 196,            0.034936,            0.029396,                   0,             0.93438,             0.83909,             0.89917,             0.35521,            0.027951,            0.011067,                   0,              0.0048,              0.0048,              0.0048
                 197,              0.0351,            0.029403,                   0,             0.92568,             0.83418,             0.89362,             0.33937,            0.028076,            0.011022,                   0,           0.0047733,           0.0047733,           0.0047733
                 198,            0.035396,            0.030129,                   0,             0.92877,             0.84641,             0.90088,             0.34464,            0.027943,            0.010992,                   0,           0.0047467,           0.0047467,           0.0047467
                 199,            0.035756,            0.030188,                   0,             0.92433,              0.8424,             0.89258,             0.34096,            0.028025,            0.011055,                   0,             0.00472,             0.00472,             0.00472
                 200,            0.034977,            0.029101,                   0,             0.92908,             0.84279,             0.89509,             0.33988,            0.028003,            0.011048,                   0,           0.0046933,           0.0046933,           0.0046933
                 201,            0.035529,            0.030674,                   0,             0.92834,             0.84467,             0.89746,             0.35246,             0.02803,            0.011016,                   0,           0.0046667,           0.0046667,           0.0046667
                 202,            0.035105,            0.029886,                   0,             0.92677,             0.84791,             0.89937,             0.34234,            0.028044,            0.010997,                   0,             0.00464,             0.00464,             0.00464
                 203,            0.035204,            0.030272,                   0,             0.92626,             0.84442,             0.89773,             0.34343,            0.027995,            0.011072,                   0,           0.0046133,           0.0046133,           0.0046133
                 204,            0.035609,            0.030017,                   0,             0.92595,             0.85145,             0.89985,              0.3434,               0.028,            0.010995,                   0,           0.0045867,           0.0045867,           0.0045867
                 205,            0.035406,            0.029773,                   0,              0.9276,              0.8495,             0.90093,             0.34505,            0.027962,            0.010959,                   0,             0.00456,             0.00456,             0.00456
                 206,            0.035097,            0.028888,                   0,             0.92696,             0.84581,             0.89678,             0.34212,            0.028049,            0.010994,                   0,           0.0045333,           0.0045333,           0.0045333
                 207,            0.035225,            0.030175,                   0,             0.92756,             0.85333,             0.90436,             0.34678,            0.027903,            0.010939,                   0,           0.0045067,           0.0045067,           0.0045067
                 208,            0.035409,            0.029111,                   0,             0.92488,             0.84647,             0.89721,             0.34204,            0.028014,            0.010961,                   0,             0.00448,             0.00448,             0.00448
                 209,            0.035321,            0.029809,                   0,             0.92097,             0.83562,             0.88773,             0.33679,            0.028131,            0.011083,                   0,           0.0044533,           0.0044533,           0.0044533
                 210,            0.035307,            0.030465,                   0,               0.922,             0.84076,             0.89228,             0.34244,            0.028025,             0.01102,                   0,           0.0044267,           0.0044267,           0.0044267
                 211,            0.035056,            0.028804,                   0,             0.92395,             0.84487,             0.89538,             0.34392,            0.027977,            0.011017,                   0,              0.0044,              0.0044,              0.0044
                 212,            0.035352,            0.029364,                   0,              0.9232,             0.85051,             0.89723,             0.34031,            0.028029,            0.010996,                   0,           0.0043733,           0.0043733,           0.0043733
                 213,            0.035329,            0.029716,                   0,             0.92564,             0.84863,             0.90159,             0.34683,            0.027865,            0.011026,                   0,           0.0043467,           0.0043467,           0.0043467
                 214,            0.034941,            0.029285,                   0,             0.92685,             0.85268,             0.90424,              0.3456,            0.027903,            0.010932,                   0,             0.00432,             0.00432,             0.00432
                 215,            0.034899,            0.029399,                   0,             0.92863,             0.84921,             0.90105,             0.34563,             0.02797,            0.011013,                   0,           0.0042933,           0.0042933,           0.0042933
                 216,            0.035062,            0.028578,                   0,             0.92377,             0.84973,             0.90033,             0.34572,            0.027928,            0.010993,                   0,           0.0042667,           0.0042667,           0.0042667
                 217,            0.034912,             0.03047,                   0,             0.92439,             0.85016,              0.9008,             0.34657,            0.027904,            0.010984,                   0,             0.00424,             0.00424,             0.00424
                 218,            0.034386,            0.028918,                   0,             0.92573,             0.84154,             0.89848,             0.34522,            0.027977,            0.011129,                   0,           0.0042133,           0.0042133,           0.0042133
                 219,            0.035301,            0.029444,                   0,             0.92276,             0.84625,             0.89671,             0.34079,            0.028109,            0.011026,                   0,           0.0041867,           0.0041867,           0.0041867
                 220,            0.035137,            0.029349,                   0,             0.92122,             0.83606,             0.89115,             0.33828,            0.028197,             0.01117,                   0,             0.00416,             0.00416,             0.00416
                 221,            0.035258,            0.029738,                   0,             0.92495,             0.84277,             0.89579,             0.34037,            0.028072,            0.011103,                   0,           0.0041333,           0.0041333,           0.0041333
                 222,            0.034894,            0.029847,                   0,             0.92365,             0.84647,             0.89762,             0.34204,            0.028057,            0.011088,                   0,           0.0041067,           0.0041067,           0.0041067
                 223,            0.034347,            0.028928,                   0,              0.9194,             0.84357,             0.89293,             0.33947,            0.028179,            0.011108,                   0,             0.00408,             0.00408,             0.00408
                 224,            0.034858,            0.029138,                   0,             0.92115,             0.84372,             0.89387,              0.3385,            0.028181,            0.011111,                   0,           0.0040533,           0.0040533,           0.0040533
                 225,            0.034717,            0.028946,                   0,             0.92304,             0.84786,             0.89824,             0.34314,            0.027986,             0.01109,                   0,           0.0040267,           0.0040267,           0.0040267
                 226,            0.034747,            0.029827,                   0,             0.92127,             0.84328,             0.89395,             0.34137,            0.028075,            0.011134,                   0,               0.004,               0.004,               0.004
                 227,            0.035267,            0.029951,                   0,             0.91827,             0.83654,             0.88641,             0.33703,            0.028241,            0.011176,                   0,           0.0039733,           0.0039733,           0.0039733
                 228,            0.034817,            0.029814,                   0,             0.92083,             0.84581,             0.89355,             0.34234,            0.028059,            0.011071,                   0,           0.0039467,           0.0039467,           0.0039467
                 229,             0.03506,            0.030161,                   0,             0.91876,             0.83447,             0.88576,             0.33874,            0.028236,            0.011174,                   0,             0.00392,             0.00392,             0.00392
                 230,            0.034587,            0.028466,                   0,             0.91977,             0.83851,             0.88881,             0.33935,            0.028178,             0.01117,                   0,           0.0038933,           0.0038933,           0.0038933
                 231,            0.035088,            0.029458,                   0,             0.92145,             0.84119,             0.89047,             0.33961,            0.028199,            0.011145,                   0,           0.0038667,           0.0038667,           0.0038667
                 232,             0.03466,            0.028485,                   0,             0.92031,             0.83967,             0.88845,             0.33625,            0.028216,             0.01119,                   0,             0.00384,             0.00384,             0.00384
                 233,            0.034986,            0.029334,                   0,             0.92108,             0.84697,             0.89362,             0.34025,             0.02813,            0.011129,                   0,           0.0038133,           0.0038133,           0.0038133
                 234,            0.034658,            0.029445,                   0,             0.92438,             0.84478,             0.89583,             0.34644,            0.028028,            0.011132,                   0,           0.0037867,           0.0037867,           0.0037867
                 235,            0.035265,            0.029953,                   0,             0.92212,             0.84083,             0.89303,             0.34327,            0.028095,            0.011154,                   0,             0.00376,             0.00376,             0.00376
                 236,            0.034846,            0.028691,                   0,             0.92232,             0.84184,             0.89142,             0.34364,            0.028114,            0.011165,                   0,           0.0037333,           0.0037333,           0.0037333
                 237,            0.034952,            0.029487,                   0,             0.92045,              0.8388,             0.89072,             0.34289,            0.028114,            0.011198,                   0,           0.0037067,           0.0037067,           0.0037067
                 238,            0.034781,            0.028989,                   0,             0.92017,             0.83321,             0.88514,             0.33834,            0.028218,            0.011217,                   0,             0.00368,             0.00368,             0.00368
                 239,            0.034706,            0.028438,                   0,             0.91885,             0.83866,             0.88721,              0.3362,            0.028305,            0.011206,                   0,           0.0036533,           0.0036533,           0.0036533
                 240,            0.034235,            0.027988,                   0,             0.91347,             0.84092,             0.88428,             0.33488,            0.028377,            0.011196,                   0,           0.0036267,           0.0036267,           0.0036267
                 241,            0.035164,            0.030076,                   0,               0.918,             0.84039,             0.88692,             0.33584,            0.028323,            0.011142,                   0,              0.0036,              0.0036,              0.0036
                 242,            0.034387,            0.029147,                   0,             0.91877,             0.83885,             0.88825,             0.33724,            0.028292,             0.01117,                   0,           0.0035733,           0.0035733,           0.0035733
                 243,            0.033982,            0.028114,                   0,             0.91711,             0.83974,             0.88847,             0.33774,            0.028269,            0.011209,                   0,           0.0035467,           0.0035467,           0.0035467
                 244,            0.034872,              0.0294,                   0,             0.91877,             0.84126,             0.88922,              0.3387,            0.028222,            0.011196,                   0,             0.00352,             0.00352,             0.00352
                 245,            0.034324,            0.028186,                   0,             0.91754,             0.84054,             0.88858,             0.33875,            0.028218,            0.011196,                   0,           0.0034933,           0.0034933,           0.0034933
                 246,            0.034289,             0.02878,                   0,             0.91701,             0.83551,             0.88621,             0.33678,             0.02827,            0.011192,                   0,           0.0034667,           0.0034667,           0.0034667
                 247,            0.034922,            0.029415,                   0,             0.91906,              0.8454,             0.89169,             0.33969,            0.028213,            0.011193,                   0,             0.00344,             0.00344,             0.00344
                 248,            0.035028,            0.029728,                   0,               0.919,             0.84634,             0.89059,             0.33957,            0.028209,            0.011161,                   0,           0.0034133,           0.0034133,           0.0034133
                 249,            0.035164,            0.029809,                   0,             0.91897,             0.84155,             0.88672,             0.33866,            0.028245,            0.011192,                   0,           0.0033867,           0.0033867,           0.0033867
                 250,            0.034583,            0.028805,                   0,             0.91566,             0.84025,              0.8854,             0.33624,            0.028309,            0.011187,                   0,             0.00336,             0.00336,             0.00336
                 251,            0.034476,            0.028431,                   0,              0.9164,             0.84213,             0.88805,             0.33763,            0.028286,            0.011209,                   0,           0.0033333,           0.0033333,           0.0033333
                 252,            0.034455,            0.029415,                   0,             0.91658,             0.84188,             0.88971,             0.34041,            0.028201,            0.011202,                   0,           0.0033067,           0.0033067,           0.0033067
                 253,            0.034442,            0.029105,                   0,             0.92243,             0.84459,             0.89603,             0.34293,            0.028125,            0.011197,                   0,             0.00328,             0.00328,             0.00328
                 254,            0.034499,            0.028587,                   0,             0.92059,             0.84531,             0.89414,             0.34232,            0.028145,            0.011172,                   0,           0.0032533,           0.0032533,           0.0032533
                 255,            0.034846,            0.028854,                   0,             0.91998,             0.84155,             0.89177,             0.34052,            0.028174,            0.011202,                   0,           0.0032267,           0.0032267,           0.0032267
                 256,            0.034467,            0.028655,                   0,             0.91847,             0.84589,              0.8921,             0.33954,            0.028229,            0.011172,                   0,              0.0032,              0.0032,              0.0032
                 257,            0.034614,            0.028961,                   0,             0.92047,             0.84213,             0.88923,             0.33614,            0.028337,            0.011204,                   0,           0.0031733,           0.0031733,           0.0031733
                 258,            0.034437,            0.028783,                   0,             0.92157,              0.8443,             0.89101,             0.33944,            0.028247,            0.011166,                   0,           0.0031467,           0.0031467,           0.0031467
                 259,            0.034684,            0.029417,                   0,             0.91791,             0.83938,             0.88591,             0.33482,            0.028389,            0.011255,                   0,             0.00312,             0.00312,             0.00312
                 260,            0.034496,            0.029036,                   0,             0.91267,              0.8375,             0.88064,             0.33386,            0.028442,            0.011276,                   0,           0.0030933,           0.0030933,           0.0030933
                 261,            0.034642,             0.02934,                   0,             0.91837,             0.83927,             0.88611,             0.33738,            0.028305,            0.011262,                   0,           0.0030667,           0.0030667,           0.0030667
                 262,             0.03452,            0.029219,                   0,             0.91902,             0.84227,             0.88755,              0.3383,            0.028245,             0.01124,                   0,             0.00304,             0.00304,             0.00304
                 263,            0.034485,            0.029003,                   0,             0.92019,              0.8456,             0.89035,             0.33892,            0.028231,            0.011196,                   0,           0.0030133,           0.0030133,           0.0030133
                 264,            0.034185,            0.028667,                   0,             0.91848,             0.84256,             0.88635,             0.33594,            0.028348,            0.011229,                   0,           0.0029867,           0.0029867,           0.0029867
                 265,            0.034702,            0.029128,                   0,             0.91641,             0.84319,             0.88816,             0.33674,            0.028299,            0.011239,                   0,             0.00296,             0.00296,             0.00296
                 266,            0.034235,            0.027558,                   0,             0.91623,             0.84435,             0.88942,             0.33739,            0.028301,            0.011231,                   0,           0.0029333,           0.0029333,           0.0029333
                 267,            0.034453,             0.02883,                   0,             0.92004,             0.84506,             0.89079,             0.33743,            0.028298,            0.011249,                   0,           0.0029067,           0.0029067,           0.0029067
                 268,            0.034426,            0.029107,                   0,             0.91929,             0.84169,             0.88888,             0.33774,            0.028311,            0.011251,                   0,             0.00288,             0.00288,             0.00288
                 269,            0.034834,            0.029041,                   0,             0.92103,              0.8397,             0.88982,             0.33878,            0.028264,            0.011299,                   0,           0.0028533,           0.0028533,           0.0028533
                 270,            0.034041,            0.028399,                   0,             0.92037,             0.83938,             0.89025,             0.33957,            0.028244,            0.011296,                   0,           0.0028267,           0.0028267,           0.0028267
                 271,            0.033911,            0.028905,                   0,             0.91986,             0.84184,             0.88971,             0.34142,             0.02818,             0.01129,                   0,              0.0028,              0.0028,              0.0028
                 272,            0.034592,            0.028466,                   0,             0.92069,             0.84086,             0.88817,              0.3398,            0.028243,            0.011297,                   0,           0.0027733,           0.0027733,           0.0027733
                 273,            0.034613,            0.028769,                   0,             0.92319,             0.83928,             0.89128,             0.33995,             0.02825,             0.01134,                   0,           0.0027467,           0.0027467,           0.0027467
                 274,            0.034646,            0.028935,                   0,             0.91926,             0.83946,             0.88966,             0.34008,            0.028234,            0.011361,                   0,             0.00272,             0.00272,             0.00272
                 275,            0.034365,            0.029089,                   0,             0.92013,              0.8377,             0.88823,             0.33913,            0.028253,              0.0114,                   0,           0.0026933,           0.0026933,           0.0026933
                 276,            0.034942,            0.029019,                   0,             0.91451,             0.83974,             0.88448,             0.33623,            0.028365,            0.011389,                   0,           0.0026667,           0.0026667,           0.0026667
